Category,Medcode ID,SNOMED CT Concept ID,SNOMED CT Description ID,Term
Anxiety,1976491000006113,1976491000006109,1976491000006113,mixed anxiety and depressive reaction
Anxiety,294953016,198288003,304838011,anxiety state unspecified
Anxiety,294963012,198288003,304838011,anxiety state nos
Anxiety,363681000006115,198288003,304838011,[x]anxiety state
Anxiety,304838011,198288003,882361000006113,anxiety state
Anxiety,300681000000118,199101000000102,300681000000118,referral for guided self-help for anxiety
Anxiety,363651000006111,207363009,317740010,[x]anxiety neurosis
Anxiety,2848291000006116,21897009,36731013,generalized anxiety disorder
Anxiety,388071000006116,21897009,481154010,[x]generalized anxiety disorder
Anxiety,481154010,21897009,481154010,generalised anxiety disorder
Anxiety,2848301000006115,21897009,481155011,gad - generalized anxiety disorder
Anxiety,2848311000006117,21897009,481156012,gad - generalised anxiety disorder
Anxiety,339044013,225624000,339044013,panic attack
Anxiety,342665019,228560001,342665019,anxiety management training
Anxiety,296245018,231504006,346979010,[x]other mixed anxiety disorders
Anxiety,398351000006110,231504006,346979010,[x]mild anxiety depression
Anxiety,398561000006117,231504006,346979010,[x]mixed anxiety and depressive disorder
Anxiety,419841000006116,231504006,346979010,[x]persistant anxiety depression
Anxiety,488211000006112,231504006,346979010,anxiety with depression
Anxiety,5024071000006118,231504006,346980013,anxiety depression
Anxiety,363691000006117,231528008,347013012,[x]anxious [avoidant] personality disorder
Anxiety,2907991000006110,25501002,42761017,social anxiety disorder
Anxiety,6025531000006111,313087008,1207928017,anxiety counseling
Anxiety,6025541000006118,313087008,2693180015,counseling for anxiety
Anxiety,6025551000006116,313087008,2695968012,counselling for anxiety
Anxiety,6025521000006113,313087008,456917011,anxiety counselling
Anxiety,1210253015,371631005,1210253015,panic disorder
Anxiety,296239014,371631005,1210253015,[x]panic disorder [episodic paroxysmal anxiety]
Anxiety,418031000006113,371631005,1210253015,[x]panic attack
Anxiety,418061000006116,371631005,1210253015,[x]panic state
Anxiety,296237011,386810004,1480929014,"[x]phobic anxiety disorder, unspecified"
Anxiety,223641000000116,386810004,1491809016,phobic anxiety
Anxiety,296224013,386810004,1491809016,[x]phobic anxiety disorders
Anxiety,296236019,386810004,1491809016,[x]other phobic anxiety disorders
Anxiety,1488717011,395017009,1488717011,c/o - panic attack
Anxiety,6550101000006115,395017009,2672971015,complaining of panic attack
Anxiety,2549835014,417620007,2549835014,o/e - fearful mood
Anxiety,6909611000006117,417620007,2622069016,on examination - fearful mood
Anxiety,2549895012,417676004,2549895012,o/e - panic attack
Anxiety,6910391000006112,417676004,2621649011,on examination - panic attack
Anxiety,252973015,424196004,2643154017,general nervous symptom nos
Anxiety,317958013,424196004,2643154017,[d]nervousness
Anxiety,291891000006112,424196004,3013701010,'nerves' - nervousness
Anxiety,109281000006110,425131000,2643155016,tension - nervous
Anxiety,1222552017,425131000,2643155016,[d]nervous tension
Anxiety,1230451012,47372000,1230451012,adjustment reaction with anxious mood
Anxiety,3265831000006118,47372000,3013688013,adjustment disorder with anxiety
Anxiety,3265811000006112,47372000,78975018,adjustment disorder with anxious mood
Anxiety,2536376012,48694002,2536376012,anxiousness
Anxiety,488251000006113,48694002,2536376012,anxiousness - symptom
Anxiety,3287761000006110,48694002,2536377015,feeling anxious
Anxiety,3287771000006115,48694002,2536378013,anxiety reaction
Anxiety,516601000000113,48694002,516601000000113,anxious
Anxiety,3287741000006111,48694002,81133019,anxiety
Anxiety,3309211000006117,49971008,83230015,apprehensiveness
Anxiety,1808521000006110,56576003,94086016,panic disorder without agoraphobia
Anxiety,2287071000000115,702535006,3004280013,anxiety about breathlessness
Anxiety,7663271000006111,710060004,3043186017,management of anxiety
Anxiety,504002010,79015004,504002010,worried
Anxiety,1227782019,81302005,134872016,[v]'worried well'
Anxiety,134872016,81302005,134872016,worried well
Anxiety,3822291000006111,81302005,134874015,physically well but worried
Anxiety,853241000006119,853241000006103,853241000006119,phobic anxiety
Anxiety,8297491000006114,861611000000100,2228101000000119,education about anxiety
Anxiety,2335491000000117,908501000000101,2335491000000117,anxiety screening
Anxiety,2335531000000117,908521000000105,2335531000000117,anxiety screening using questions
Anxiety,2335571000000115,908541000000103,2335571000000115,patient given advice about management of anxiety
Anxiety,909691000006113,909691000006109,909691000006113,[rfc] anxiety management
Anxiety,972931000006117,972931000006101,972931000006117,** the treatment of anxiety disorders
