Category,Medcode ID,SNOMED CT Concept ID,SNOMED CT Description ID,Term
Depression,1976491000006113,1976491000006109,1976491000006113,mixed anxiety and depressive reaction
Depression,1976921000006116,1976921000006100,1976921000006116,"post-schizophrenic depression, other"
Depression,300711000000119,199111000000100,300711000000119,referral for guided self-help for depression
Depression,423041000006119,231485007,346956014,[x]post-schizophrenic depression
Depression,5023901000006110,231485007,346956014,post-schizophrenic depression
Depression,346972018,231499006,346972018,endogenous depression first episode
Depression,642461000006116,231499006,346972018,endogenous depression first episode
Depression,346973011,231500002,346973011,masked depression
Depression,426931000006117,231500002,346973011,[x]single episode of masked depression nos
Depression,398351000006110,231504006,346979010,[x]mild anxiety depression
Depression,398561000006117,231504006,346979010,[x]mixed anxiety and depressive disorder
Depression,419841000006116,231504006,346979010,[x]persistant anxiety depression
Depression,488211000006112,231504006,346979010,anxiety with depression
Depression,5024071000006118,231504006,346980013,anxiety depression
Depression,376701000006116,231542000,347030014,[x]depressive conduct disorder
Depression,5024511000006118,231542000,347030014,depressive conduct disorder
Depression,425751000006115,247803002,369982012,[x]seasonal depressive disorder
Depression,142541000006115,251000119105,2916281014,"single major depressive episode, severe, without psychosis"
Depression,7965131000006117,251000119105,7965131000006117,"severe major depression, single episode"
Depression,182721000006111,268621008,401767019,recurrent major depressive episode
Depression,294836012,268621008,401767019,"recurrent major depressive episodes, unspecified"
Depression,294845013,268621008,401767019,recurrent major depressive episode nos
Depression,396081000006116,268621008,401767019,"[x]major depression, recurrent without psychotic symptoms"
Depression,2957311000006113,28475009,47670016,severe recurrent major depression with psychotic features
Depression,424541000006111,28475009,47670016,[x]recurr severe episodes/major depression+psychotic symptom
Depression,379781000006118,300706003,441826016,[x]endogenous depression without psychotic symptoms
Depression,441826016,300706003,441826016,endogenous depression
Depression,213641000000111,310495003,213641000000111,[x]mild depression
Depression,296137015,310495003,454082014,[x]mild depressive episode
Depression,296180012,310495003,454082014,"[x]recurrent depressive disorder, current episode mild"
Depression,6000691000006114,310495003,6000691000006114,mild depression
Depression,296138013,310496002,454083016,[x]moderate depressive episode
Depression,296181011,310496002,454083016,"[x]recurrent depressive disorder, current episode moderate"
Depression,6000711000006112,310496002,454083016,moderate depression
Depression,223741000000112,310497006,454084010,[x]single episode major depression w'out psychotic symptoms
Depression,401866015,310497006,454084010,[x]severe depressive episode without psychotic symptoms
Depression,426991000006118,310497006,454084010,[x]single episode vital depression w'out psychotic symptoms
Depression,432511000006119,310497006,454084010,"[x]vital depression, recurrent without psychotic symptoms"
Depression,6000721000006116,310497006,6000721000006116,severe depression
Depression,376691000006116,35489007,486184015,[x]depression nos
Depression,376711000006118,35489007,486185019,[x]depressive disorder nos
Depression,376721000006114,35489007,486185019,[x]depressive episode
Depression,401872015,35489007,486185019,"[x]depressive episode, unspecified"
Depression,3071791000006111,35489007,486186018,depressive illness
Depression,295535012,35489007,59212011,depressive disorder nec
Depression,398841000006119,35489007,59212011,[x]monopolar depression nos
Depression,401871010,35489007,59212011,[x]other depressive episodes
Depression,613791000006115,35489007,59212011,depressive psychoses
Depression,1680571000006118,361761000000106,681801000000113,on full dose long term treatment depression - enh serv admin
Depression,681801000000113,361761000000106,681801000000113,on full dose long term treatment for depression
Depression,3087971000006112,36474008,60885016,severe recurrent major depression without psychotic features
Depression,3094941000006114,36923009,3094941000006114,"major depression, single episode"
Depression,294824018,36923009,61590015,"single major depressive episode, unspecified"
Depression,294832014,36923009,61590015,single major depressive episode nos
Depression,401766011,36923009,61590015,single major depressive episode
Depression,3094951000006111,36923009,61592011,"major depressive disorder, single episode"
Depression,1488626018,394924000,1488626018,symptoms of depression
Depression,1494612017,394924000,1494612017,depressive symptoms
Depression,11921301000006119,397701000000102,882711000000116,[x]severe depressive episode without psychotic symptoms
Depression,882831000006113,397701000000102,882831000006113,severe depression
Depression,1780205015,400998002,1780205015,h/o: manic depressive disorder
Depression,3153071000006116,40568001,67653019,recurrent brief depressive disorder
Depression,424561000006110,40568001,67653019,[x]recurrent brief depressive episodes
Depression,2474715017,413169006,2474715017,on depression register
Depression,2534096013,413972000,2534096013,depression annual review
Depression,2533375017,415044007,2533375017,patient given advice about management of depression
Depression,882811000006119,430421000000104,882811000006119,mild depression
Depression,11918531000006118,430421000000104,904321000000110,[x]mild depressive episode
Depression,882821000006110,465441000000108,882821000006110,moderate depression
Depression,11918561000006110,465441000000108,904331000000112,[x]moderate depressive episode
Depression,1650771000000113,473126001,2956111010,suspected depression
Depression,12727931000006110,609311000000100,1347681000000113,depressive disorder nec
Depression,882671000006112,609311000000100,882671000006112,depression
Depression,882681000006110,609311000000100,882681000006110,depression nos
Depression,1715191000006112,73867007,122670017,"[x]major depression, severe with psychotic symptoms"
Depression,379771000006116,73867007,122670017,[x]endogenous depression with psychotic symptoms
Depression,3700911000006115,73867007,122673015,psychotic depression
Depression,1715781000006110,75084000,124707013,"[x]major depression, severe without psychotic symptoms"
Depression,182771000006112,764611000000100,1696221000000111,"recurrent major depressive episodes, severe, no psychosis"
Depression,182801000006114,764691000000109,1696381000000115,"recurrent major depressive episodes,partial/unspec remission"
Depression,613781000006118,78667006,130532011,depressive personality disorder
Depression,376741000006119,78667006,130534012,[x]depressive neurosis
Depression,399961000006118,78667006,130534012,[x]neurotic depression
Depression,11914901000006114,78667006,376751000006117,[x]depressive personality disorder
Depression,882421000006113,78667006,882421000006113,depressive personality
Depression,294825017,79298009,131561018,"single major depressive episode, mild"
Depression,3789581000006112,79298009,3789581000006112,"mild major depression, single episode"
Depression,1715181000006114,832007,2451016,"[x]major depression, moderately severe"
Depression,138421012,83458005,138421012,agitated depression
Depression,474171000006112,83458005,138421012,agitated depression
Depression,3878611000006116,84760002,1234980016,"schizophreniform psychosis, depressive type"
Depression,425691000006119,84760002,1234980016,"[x]schizophreniform psychosis, depressive type"
Depression,425501000006113,84760002,140519016,"[x]schizoaffective disorder, depressive type"
Depression,425561000006114,84760002,140519016,"[x]schizoaffective psychosis, depressive type"
Depression,359121000006116,87414006,2951871015,[x] reactive depression nos
Depression,423611000006111,87414006,2951871015,[x]prolonged single episode of reactive depression
Depression,426911000006111,87414006,2951871015,[x]single episode of depressive reaction
Depression,426941000006110,87414006,2951871015,[x]single episode of psychogenic depression
Depression,426971000006119,87414006,2951871015,[x]single episode of reactive depression
Depression,882401000006115,87414006,882401000006115,reactive (neurotic) depression
Depression,1715771000006112,87512008,145089017,"[x]major depression, mild"
Depression,909681000006110,909681000006106,909681000006110,[rfc] depression
Depression,2370061000000111,923921000000104,2370061000000111,referral for depression self-help video
