Category,BNF Chapter,Prodcode,dm+d code,Product Name,Drug Substance
Smoking cessation drugs - Nicotine,,4958141000033118,15244511000001104,Nicorette Icy White 4mg medicated chewing gum (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,5265541000033117,16237311000001103,NiQuitin Minis Mint 4mg lozenges (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,5265441000033118,16250511000001109,NiQuitin Minis Mint 1.5mg lozenges (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,5401441000033115,16528011000001108,Nicorette combi 15mg transdermal patches + 2mg medicated gum (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,6036941000033117,18244311000001102,NiQuitin Minis Cherry 1.5mg lozenges (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,6117841000033111,18549811000001104,Nicorette Freshmint 2mg lozenges (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,6117741000033118,18561411000001109,Nicorette QuickMist 1mg/dose mouthspray freshmint (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,6117641000033110,18562311000001106,Nicotine 1mg/dose oromucosal spray sugar free,
Smoking cessation drugs - Nicotine,,6426941000033111,19370611000001106,Nicotinell Icemint 4mg medicated chewing gum (Novartis Consumer Health UK Ltd),
Smoking cessation drugs - Nicotine,,6430541000033117,19370911000001100,Nicotinell Icemint 2mg medicated chewing gum (Novartis Consumer Health UK Ltd),
Smoking cessation drugs - Nicotine,,6440541000033118,19475011000001104,Nicorette 15mg Inhalator (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,6440641000033117,19482211000001108,Nicotine 15mg inhalation cartridges with device,
Smoking cessation drugs - Nicotine,,8056141000033112,21145711000001106,Nicorette Cools 2mg lozenges (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,8056241000033117,21146211000001105,Nicorette Cools 4mg lozenges (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,8232641000033114,21520411000001104,NiQuitin Pre-Quit Clear 21mg patches (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,8561341000033111,22735911000001103,NiQuitin Strips Mint 2.5mg oral films (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,8561241000033118,22787211000001107,Nicotine 2.5mg orodispersible films sugar free,
Smoking cessation drugs - Nicotine,,8614641000033113,23072811000001107,NiQuitin Minis Orange 1.5mg lozenges (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,9693741000033118,26351211000001107,Nicotinell Support Icemint 2mg medicated chewing gum (GlaxoSmithKline Consumer Healthcare),
Smoking cessation drugs - Nicotine,,9693841000033111,26351611000001109,Nicotinell Support Icemint 4mg medicated chewing gum (GlaxoSmithKline Consumer Healthcare),
Smoking cessation drugs - Nicotine,,2003541000033113,2833611000001105,Nicorette Microtab 2mg sublingual tablets (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,4913541000033110,2834111000001100,NiQuitin 4mg lozenges original menthol mint (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,4575341000033119,2834711000001104,NiQuitin 2mg lozenges original menthol mint (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,2280641000033113,2835311000001104,Nicotinell 1mg lozenges (GlaxoSmithKline Consumer Healthcare),
Smoking cessation drugs - Nicotine,,10645741000033112,30223311000001102,Nicorette Fruitfusion 6mg medicated chewing gum (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,4186541000033117,3052211000001105,Nicorette Mint 2mg medicated chewing gum (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,3907341000033114,3053411000001100,Nicotinell Mint 2mg medicated chewing gum (GlaxoSmithKline Consumer Healthcare),
Smoking cessation drugs - Nicotine,,3907541000033119,3054111000001107,Nicotinell Fruit 2mg medicated chewing gum (GlaxoSmithKline Consumer Healthcare),
Smoking cessation drugs - Nicotine,,5100141000033115,3054911000001105,Nicorette Original 2mg medicated chewing gum (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,2795741000033119,3055311000001108,NiQuitin Fresh Mint 2mg medicated chewing gum (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,3907641000033118,3062511000001104,Nicotinell Fruit 4mg medicated chewing gum (GlaxoSmithKline Consumer Healthcare),
Smoking cessation drugs - Nicotine,,3907441000033115,3063211000001108,Nicotinell Mint 4mg medicated chewing gum (GlaxoSmithKline Consumer Healthcare),
Smoking cessation drugs - Nicotine,,4186641000033116,3064011000001101,Nicorette Mint 4mg medicated chewing gum (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,5100241000033110,3065411000001106,Nicorette Original 4mg medicated chewing gum (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,2795541000033110,3065811000001108,NiQuitin Fresh Mint 4mg medicated chewing gum (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,10645641000033115,30781011000001101,Nicotine 6mg medicated chewing gum sugar free,
Smoking cessation drugs - Nicotine,,5073141000033110,3208111000001103,Nicorette 10mg Inhalator (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,2724441000033116,3213011000001108,Boots NRT 7mg/24hours patches (The Boots Company Plc),
Smoking cessation drugs - Nicotine,,1745441000033118,3214111000001106,NiQuitin 7mg patches (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,2729241000033116,3215211000001104,NiQuitin Clear 7mg patches (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,973141000033117,3216011000001100,Nicotinell TTS 10 patches (GlaxoSmithKline Consumer Healthcare),
Smoking cessation drugs - Nicotine,,978041000033110,3217711000001100,Nicorette 5mg patches (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,977841000033116,3229811000001105,Nicorette 10mg patches (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,977941000033112,3230611000001103,Nicorette 15mg patches (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,1745741000033113,323291005,Nicotine 7mg/24hours transdermal patches,
Smoking cessation drugs - Nicotine,,1745641000033116,323293008,Nicotine 21mg/24hours transdermal patches,
Smoking cessation drugs - Nicotine,,1746041000033118,323298004,Nicotine 5mg/16hours transdermal patches,
Smoking cessation drugs - Nicotine,,2587141000033110,323319009,Nicotine 500micrograms/dose nasal spray,
Smoking cessation drugs - Nicotine,,2003641000033114,323332004,Nicotine 2mg sublingual tablets sugar free,
Smoking cessation drugs - Nicotine,,1745341000033112,330811000001104,NiQuitin 21mg patches (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,12410241000033110,34863411000001106,NiQuitin Extra Fresh Mint 2mg medicated chewing gum (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,12410341000033117,34864011000001100,NiQuitin Extra Fresh Mint 4mg medicated chewing gum (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,5073041000033111,3501611000001105,Nicotine 10mg inhalation cartridges with device,
Smoking cessation drugs - Nicotine,,2653941000033119,3505611000001108,Nicotine 2mg lozenges sugar free,
Smoking cessation drugs - Nicotine,,2654041000033117,3506011000001105,Nicotine 4mg lozenges sugar free,
Smoking cessation drugs - Nicotine,,1745241000033119,352511000001102,NiQuitin 14mg patches (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,5895441000033110,3559411000001101,Nicotine bitartrate 1mg lozenges sugar free,
Smoking cessation drugs - Nicotine,,968641000033113,3559511000001102,Nicotine 2mg medicated chewing gum sugar free,
Smoking cessation drugs - Nicotine,,968741000033116,3559611000001103,Nicotine 4mg medicated chewing gum sugar free,
Smoking cessation drugs - Nicotine,,12591841000033113,35599911000001105,Nicorette QuickMist 1mg/dose mouthspray cool berry (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,12634441000033114,35721211000001108,Nicorette Fruit 2mg lozenges (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,1745841000033115,36563611000001102,Nicotine 10mg/16hours transdermal patches,
Smoking cessation drugs - Nicotine,,1745541000033117,36565311000001108,Nicotine 14mg/24hours transdermal patches,
Smoking cessation drugs - Nicotine,,1745941000033111,36566311000001103,Nicotine 15mg/16hours transdermal patches,
Smoking cessation drugs - Nicotine,,13281941000033119,37763411000001102,Voke 0.45mg/dose inhaler (Kind Consumer Ltd),
Smoking cessation drugs - Nicotine,,13281641000033114,37764511000001100,Nicotine 450micrograms/dose inhaler,
Smoking cessation drugs - Nicotine,,2729341000033114,441911000001109,NiQuitin Clear 14mg patches (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,972641000033119,457011000001103,Nicorette 500micrograms/dose nasal spray (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,2975141000033119,4990511000001109,NiQuitin Mint 2mg lozenges (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,2975441000033110,4990811000001107,NiQuitin Mint 4mg lozenges (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,3907741000033110,5181211000001109,Nicotinell Liquorice 2mg medicated chewing gum (GlaxoSmithKline Consumer Healthcare),
Smoking cessation drugs - Nicotine,,3907841000033117,5181511000001107,Nicotinell Liquorice 4mg medicated chewing gum (GlaxoSmithKline Consumer Healthcare),
Smoking cessation drugs - Nicotine,,4188441000033119,5612711000001105,Nicotinell 2mg lozenges (GlaxoSmithKline Consumer Healthcare),
Smoking cessation drugs - Nicotine,,5895541000033111,5623211000001100,Nicotine bitartrate 2mg lozenges sugar free,
Smoking cessation drugs - Nicotine,,973341000033119,662311000001108,Nicotinell TTS 30 patches (GlaxoSmithKline Consumer Healthcare),
Smoking cessation drugs - Nicotine,,2724241000033117,714711000001106,Boots Nicotine 21mg/24hours patches (The Boots Company Plc),
Smoking cessation drugs - Nicotine,,973241000033112,768511000001107,Nicotinell TTS 20 patches (GlaxoSmithKline Consumer Healthcare),
Smoking cessation drugs - Nicotine,,3951741000033112,8148611000001100,Nicorette Freshmint 2mg medicated chewing gum (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,3951841000033119,8148911000001106,Nicorette Freshmint 4mg medicated chewing gum (McNeil Products Ltd),
Smoking cessation drugs - Nicotine,,2724341000033110,868611000001109,Boots Nicotine 14mg/24hours patches (The Boots Company Plc),
Smoking cessation drugs - Nicotine,,2729441000033115,88711000001104,NiQuitin Clear 21mg patches (Omega Pharma Ltd),
Smoking cessation drugs - Nicotine,,3907941000033113,9178211000001104,Nicotinell Classic 2mg medicated chewing gum (Novartis Consumer Health UK Ltd),
Smoking cessation drugs - Nicotine,,3908041000033111,9178511000001101,Nicotinell Classic 4mg medicated chewing gum (Novartis Consumer Health UK Ltd),
Smoking cessation drugs - Bupropion,,12332141000033117,34555311000001106,Mysimba 8mg/90mg modified-release tablets (Orexigen Therapeutics Ireland Ltd),
Smoking cessation drugs - Bupropion,,12332041000033116,34557011000001101,Naltrexone 8mg / Bupropion 90mg modified-release tablets,
Smoking cessation drugs - Bupropion,,2131841000033111,35914111000001102,Bupropion 150mg modified-release tablets,
Smoking cessation drugs - Bupropion,,2131941000033115,703311000001108,Zyban 150mg modified-release tablets (GlaxoSmithKline UK Ltd),
Smoking cessation drugs - Varenicline,,3997141000033114,,"Champix Treatment Initiation Pack Tablets 11 x 500 micrograms, 14 x 1 mg",
Smoking cessation drugs - Varenicline,,3996941000033114,10971311000001100,Champix 0.5mg tablets (Pfizer Ltd),
Smoking cessation drugs - Varenicline,,3997041000033110,10971611000001105,Champix 1mg tablets (Pfizer Ltd),
Smoking cessation drugs - Varenicline,,11483241000033116,10981211000001103,Champix 0.5mg/1mg 2 week treatment initiation pack (Pfizer Ltd),
Smoking cessation drugs - Varenicline,,4011741000033112,10984311000001109,Varenicline 1mg tablets and Varenicline 500microgram tablets,
Smoking cessation drugs - Varenicline,,11483341000033114,32473711000001107,Champix 0.5mg/1mg 4 week treatment initiation pack (Pfizer Ltd),
Smoking cessation drugs - Varenicline,,3996741000033111,420608002,Varenicline 500microgram tablets,
Smoking cessation drugs - Varenicline,,3996841000033118,421941008,Varenicline 1mg tablets,
